person,cand_row,book,juan,sentence,source_file,alias_in_sentence
王参,416,漢書,第七十四章:元后传,”以参为侍中水衡都尉。,,
王参,1698,漢書,098,」以參為侍中水衡都尉。,,元后传
王况,424,漢書,第七十四章:元后传,及根兄子成都侯况幸得以外亲继父为列侯侍中，不思报厚恩，亦聘取故掖庭贵人以为妻，皆无人臣礼，大不敬不道。,,
王况,1706,漢書,098,及根兄子成都侯況幸得以外親繼父為列侯侍中，不思報厚恩，亦聘取故掖庭貴人以為妻，皆無人臣禮，大不敬不道。,,列侯侍中
霍去病,445,漢書,第二十五章:卫青霍去病传,去病以皇后姊子，年十八为侍中。,,
霍去病,1588,漢書,055,去病以皇后姊子，年十八為侍中。,,皇后姊子
傅嘉,455,漢書,第五十三章:匡张孔马传,上乃知光前免非其罪，以过近臣毁短光者，复免傅嘉，曰：“前为侍中，毁谮仁贤，诬诉大臣，令俊艾者久失其位。,,见前
傅嘉,1651,漢書,081,上乃知光前免非其罪，以過近臣毀短光者，復免傅嘉，曰：「前為侍中，毀譖仁賢，誣訴大臣，令俊艾者久失其位。,,见前
史高,466,漢書,第五十四章:王商史丹傅喜传,高侍中，贵幸，以发举反者大司马霍禹功封乐陵侯。,,
史高,1655,漢書,082,高侍中，貴幸，以發舉反者大司馬霍禹功封樂陵侯。,,发霍禹功封乐陵侯
霍禹,1080,史記,022,|二月丁卯，侍中、中郎將霍禹為右將軍。,,右将军前为侍中中郎将
王商,1081,史記,022,|右將軍平恩侯許嘉為車騎將軍，侍中、光祿大夫樂昌侯王商為右將軍，右將軍馮奉世為左將軍。,,
张放,440,漢書,第三十章:张汤传,后复征放为侍中光禄大夫，秩中二千石。,,
韩增,442,漢書,第三章:魏豹田儋韩王信传,增少为郎，诸曹、侍中、光禄大夫，昭帝时至前将军，与大将军霍光定策立宣帝，益封千户。,,
李陵,449,漢書,第二十四章:李广苏建传,陵字少卿，少为侍中建章监。,,
欧阳地余,1669,漢書,088,元帝即位，地餘侍中，貴幸，至少府。,,儒林，至少府
乐松,169,後漢書,第七十四章:儒林列传上,永平初，迁侍中祭酒。,,
乐松,299,後漢書,第十七章:宣张二王杜郭吴承郑赵,十七年，拜侍中祭酒。,,
乐松,303,後漢書,第十七章:宣张二王杜郭吴承郑赵,永平十七年，拜侍中祭酒。,,
乐松,313,後漢書,第十五章:卓鲁魏刘列传,更始立，以茂为侍中祭酒，从至长安，知更始政乱，以年老乞骸骨归。,,
乐松,1178,後漢書,25,更始立，以茂為侍中祭酒，從至長安，知更始政亂，以年老乞骸骨歸。,,
乐松,1193,後漢書,27,十七年，拜侍中祭酒。,,
乐松,1351,後漢書,79上,永平初，遷侍中祭酒。,,
周举,1303,後漢書,61,時詔遣八使巡行風俗，皆選素有威名者，乃拜舉為侍中，舉侍中杜喬、守光祿大夫周栩、前青州刺史馮羨、尚書欒巴、侍御史張綱、兗州刺史郭遵、太尉長史劉班並守光祿大夫，分行天下。,,
张布,7,三國志,第三章:三嗣主传,元兴元年八月，以上大将军施绩、大将军丁奉为左右大司马，张布为骠骑将军，加侍中，诸增位班赏，一皆如旧。,,
是仪,15,三國志,第十七章:是仪胡综传,权下都建业，详、综并为侍中，进封乡侯，兼左右领军。,,
是仪,791,三國志,62,權下都建業，詳、綜並為侍中，進封鄉侯，兼左、右領軍。,,
马良,24,三國志,第九章:董刘马陈董吕传,先主称尊号，以良为侍中。,,
马良,750,三國志,39,先主稱尊號，以良為侍中。,,
董允,27,三國志,第九章:董刘马陈董吕传,“亮寻请祎为参军，允迁为侍中，领虎贲中郎将，统宿卫亲兵。,,
董允,753,三國志,39,」亮尋請禕為參軍，允遷為侍中，領虎賁中郎將，統宿衛親兵。,,
费祎,28,三國志,第九章:董刘马陈董吕传,七年，以侍中守尚书令，为大将军费祎副贰。,,
费祎,30,三國志,第九章:董刘马陈董吕传,吕乂卒，祗又以侍中守尚书令，加镇军将军，大将军姜维虽班在祗上，常率众在外，希亲朝政。,,
费祎,754,三國志,39,七年，以侍中守尚書令，為大將軍費禕副貳。,,
费祎,756,三國志,39,呂乂卒，祗又以侍中守尚書令，加鎮軍將軍，大將軍姜維雖班在祗上，常率眾在外，希親朝政。,,
陈祗,29,三國志,第九章:董刘马陈董吕传,陈祗代允为侍中，与黄皓互相表里，皓始预政事。,,
陈祗,755,三國志,39,陳祗代允為侍中，與黃皓互相表裡，皓始預政事。,,
荀勖,34,三國志,第五章:诸葛亮传,臣寿等言：臣前在著作郎，侍中领中书监济北侯臣荀勖、中书令关内侯臣和峤奏，使臣定故蜀丞相诸葛亮故事。,,
荀勖,744,三國志,35,臣壽等言：臣前在著作郎，侍中領中書監濟北侯臣荀勖、中書令關內侯臣和嶠奏：使臣定故蜀丞相諸葛亮故事。,,
关统,38,三國志,第六章:关张马黄赵传,弱冠为侍中、中监军，数岁卒。,,
关统,747,三國志,36,弱冠為侍中、中監軍，數歲卒。,,
陈群,64,三國志,第二十二章:桓二陈徐卫卢传,群转为侍中，领丞相东西曹掾。,,
陈泰,66,三國志,第二十二章:桓二陈徐卫卢传,后徵泰为尚书右仆射，典选举，加侍中光禄大夫。,,
陈泰,67,三國志,第二十二章:桓二陈徐卫卢传,加侍中光禄大夫，迁司徒。,,
陈泰,68,三國志,第二十二章:桓二陈徐卫卢传,“帝遂以宣为左仆射，后加侍中光禄大夫。,,
陈泰,705,三國志,22,後徵泰爲尚書右仆射，典選舉，加侍中光禄大夫。,,
陈泰,706,三國志,22,”）加侍中光禄大夫，遷司徒。,,
某璩,734,三國志,29,璩六十一為侍中，直省內，欻見白狗，問之眾人，悉無見者。,,
廖立,757,三國志,40,二十四年，先主為漢中王，徵立為侍中。,,
郭昌,126,史記,第五十一章:卫将军骠骑列传,以御见，侍中，为校尉，数从大将军。,data/raw/mirror/史記/七十列传/第五十一章-卫将军骠骑列传.txt,
郭昌,1100,史記,111,以御見，侍中，為校尉，數從大將軍。,data/raw/史記/卷111.txt,
钟兴,157,後漢書,第七十五章:儒林列传下,十八年，以病乞身，为侍中骑都尉，卒于官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
钟兴,158,後漢書,第七十五章:儒林列传下,”十八年，拜侍中骑都尉。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
何休,160,後漢書,第七十五章:儒林列传下,岁余复征，再迁侍中，卒于官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
何休,1367,後漢書,79下,歲餘复徵，再遷侍中，卒於官。,data/raw/後漢書/卷79下.txt,
蔡玄,161,後漢書,第七十五章:儒林列传下,迁侍中，出为弘农太守，卒官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
蔡玄,1368,後漢書,79下,遷侍中，出為弘農太守，卒官。,data/raw/後漢書/卷79下.txt,
刘茂,162,後漢書,第七十八章:独行列传,后拜侍中，卒官。,data/raw/mirror/後漢書/列传/第七十八章-独行列传.txt,
刘茂,1375,後漢書,81,后拜侍中，卒官。,data/raw/後漢書/卷81.txt,
李充,163,後漢書,第七十八章:独行列传,充迁侍中。,data/raw/mirror/後漢書/列传/第七十八章-独行列传.txt,
李充,1376,後漢書,81,充迁侍中。,data/raw/後漢書/卷81.txt,
王逸,166,後漢書,第七十六章:文苑列传上,永宁元年，太后又诏珍与B05A駼作建武已来名臣传，迁侍中、越骑校尉。,data/raw/mirror/後漢書/列传/第七十六章-文苑列传上.txt,
王逸,167,後漢書,第七十六章:文苑列传上,顺帝时，为侍中。,data/raw/mirror/後漢書/列传/第七十六章-文苑列传上.txt,
王逸,1373,後漢書,80上,{{YL|永-{寧}-元年}}，太-{後}-又詔珍與騊駼作建武已來名臣傳，遷侍中、越騎校尉。,data/raw/後漢書/卷80上.txt,
刘昆,168,後漢書,第七十四章:儒林列传上,征拜议郎，稍迁侍中、弘农太守。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
刘昆,1350,後漢書,79上,征拜議郎，稍遷侍中、弘農太守。,data/raw/後漢書/卷79上.txt,
孙期,172,後漢書,第七十四章:儒林列传上,”帝即敕尚书解遵禁锢，拜凭虎贲中郎将，以侍中兼领之。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
孙期,1354,後漢書,79上,”帝即敕尚書解遵禁锢，拜憑虎贲中郎将，以侍中兼領之。,data/raw/後漢書/卷79上.txt,
尹敏,174,後漢書,第七十四章:儒林列传上,顺帝以登明识礼乐，使持节临太学，奏定曲律，转拜侍中。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
尹敏,175,後漢書,第七十四章:儒林列传上,擢拜侍中，典领秘书近署，甚见纳异。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
尹敏,1356,後漢書,79上,顺帝以登明識禮乐，使持節臨太學，奏定曲律，轉拜侍中。,data/raw/後漢書/卷79上.txt,
尹敏,1357,後漢書,79上,擢拜侍中，典領秘書近署，甚見纳异。,data/raw/後漢書/卷79上.txt,
尹敏,1491,東觀漢記,016,侍中兼領之正旦朝賀百僚畢㑹上令羣臣能說經者¶,data/raw/東觀漢記/卷016.txt,
杨伦,176,後漢書,第七十四章:儒林列传上,服阕，征拜侍中。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
杨伦,1358,後漢書,79上,服阕，征拜侍中。,data/raw/後漢書/卷79上.txt,
刘平,179,後漢書,第三十一章:刘赵淳于江刘周赵列传,建光中，公车特征，至，拜侍中。,data/raw/mirror/後漢書/列传/第三十一章-刘赵淳于江刘周赵列传.txt,
刘平,1239,後漢書,39,建光中，公車特徵，至，拜侍中。,data/raw/後漢書/卷39.txt,
赵孝,181,後漢書,第三十一章:刘赵淳于江刘周赵列传,永平中，辟太尉府，显宗素闻其行，诏拜谏议大夫，迁侍中，又迁长乐卫尉。,data/raw/mirror/後漢書/列传/第三十一章-刘赵淳于江刘周赵列传.txt,
赵孝,1241,後漢書,39,永平中，辟太尉府，顯宗素聞其行，詔拜諫議大夫，遷侍中，又遷長樂衛尉。,data/raw/後漢書/卷39.txt,
江革,182,後漢書,第三十一章:刘赵淳于江刘周赵列传,引见极日，访以政事，迁侍中骑都尉，礼待甚优。,data/raw/mirror/後漢書/列传/第三十一章-刘赵淳于江刘周赵列传.txt,
江革,1242,後漢書,39,引見極日，訪以政事，遷侍中騎都尉，禮待甚優。,data/raw/後漢書/卷39.txt,
江革,1495,東觀漢記,018,嘉之賜布五百匹衣一襲拜侍中領騎都尉内備帷幄¶,data/raw/東觀漢記/卷018.txt,
施延,189,後漢書,第三十九章:郭陈列传,书御，有诏拜有道高第士沛国施延为侍中，延后位至太尉。,data/raw/mirror/後漢書/列传/第三十九章-郭陈列传.txt,
施延,1260,後漢書,46,」書御，有詔拜有道高第士沛國施延為侍中，延後位至太尉。,data/raw/後漢書/卷46.txt,
杨厚,200,後漢書,第二十一章:苏竟杨厚列传上,时统为侍中，厚随在京师。,data/raw/mirror/後漢書/列传/第二十一章-苏竟杨厚列传上.txt,
杨厚,1200,後漢書,30上,時統為侍中，厚隨在京師。,data/raw/後漢書/卷30上.txt,
郑弘,220,後漢書,第二十五章:朱冯虞郑周列传,出为平原相，征拜侍中。,data/raw/mirror/後漢書/列传/第二十五章-朱冯虞郑周列传.txt,
郑弘,1211,後漢書,33,出為平原相，徵拜侍中。,data/raw/後漢書/卷33.txt,
张霸,224,後漢書,第二十八章:郑范陈贾张列传,位至侍中，以老病乞身，帝赐以大夫禄，归乡里。,data/raw/mirror/後漢書/列传/第二十八章-郑范陈贾张列传.txt,
张霸,225,後漢書,第二十八章:郑范陈贾张列传,后征，四迁为侍中。,data/raw/mirror/後漢書/列传/第二十八章-郑范陈贾张列传.txt,
谢弼,259,後漢書,第五十章:杜栾刘李刘谢列传,勋后再迁至九卿，以病免，拜为侍中。,data/raw/mirror/後漢書/列传/第五十章-杜栾刘李刘谢列传.txt,
谢弼,1292,後漢書,57,勳後再遷至九卿，以病免，拜為侍中。,data/raw/後漢書/卷57.txt,
李膺,267,後漢書,第六十一章:党锢列传,又再迁侍中、虎贲中郎将。,data/raw/mirror/後漢書/列传/第六十一章-党锢列传.txt,
李膺,1318,後漢書,67,又再遷侍中、虎賁中郎將。,data/raw/後漢書/卷67.txt,
贾彪,268,後漢書,第六十一章:党锢列传,察孝廉，举高第，三迁侍中。,data/raw/mirror/後漢書/列传/第六十一章-党锢列传.txt,
贾彪,1319,後漢書,67,」）察孝廉，舉高第，三遷侍中。,data/raw/後漢書/卷67.txt,
刘植,297,後漢書,第十一章:任李万邳刘耿列传,复为左曹侍中，常从征伐。,data/raw/mirror/後漢書/列传/第十一章-任李万邳刘耿列传.txt,
刘植,1168,後漢書,21,復為左曹侍中，常從征伐。,data/raw/後漢書/卷21.txt,
张湛,298,後漢書,第十七章:宣张二王杜郭吴承郑赵,更始即位，征为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
张湛,302,後漢書,第十七章:宣张二王杜郭吴承郑赵,更始即位，征为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
张湛,1192,後漢書,27,更始即位，征為侍中。,data/raw/後漢書/卷27.txt,
赵典,300,後漢書,第十七章:宣张二王杜郭吴承郑赵,建和初，四府表荐，征拜议郎，侍讲禁内，再迁为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
赵典,304,後漢書,第十七章:宣张二王杜郭吴承郑赵,建和初，四府表荐，征拜为议郎，侍讲宫中，再迁为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
赵典,1194,後漢書,27,建和初，四府表薦，征拜議郎，侍講禁內，再遷為侍中。,data/raw/後漢書/卷27.txt,
马武,312,後漢書,第十二章:朱景王杜马刘傅坚马列,世祖即位，以武为侍中、骑都尉，封山都侯。,data/raw/mirror/後漢書/列传/第十二章-朱景王杜马刘傅坚马列.txt,
马武,1170,後漢書,22,世祖即位，以武為侍中、騎都尉，封山都侯。,data/raw/後漢書/卷22.txt,
蔡茂,326,後漢書,第十六章:伏侯宋蔡冯赵牟韦列传,哀、平间以儒学显，征试博士，对策陈灾异，以高等擢拜议郎，迁侍中。,data/raw/mirror/後漢書/列传/第十六章-伏侯宋蔡冯赵牟韦列传.txt,
蔡茂,1190,後漢書,26,哀、平間以儒學顯，徵試博士，對策陳災異，以高等擢拜議郎，遷侍中。,data/raw/後漢書/卷26.txt,
赵憙,327,後漢書,第十六章:伏侯宋蔡冯赵牟韦列传,卯延光中为侍中，薨，子留嗣。,data/raw/mirror/後漢書/列传/第十六章-伏侯宋蔡冯赵牟韦列传.txt,
赵憙,1191,後漢書,26,卯延光中為侍中，薨，子留嗣。,data/raw/後漢書/卷26.txt,
李法,329,後漢書,第四十一章:杨李翟应霍爰徐列传,除博士，迁侍中、光禄大夫。,data/raw/mirror/後漢書/列传/第四十一章-杨李翟应霍爰徐列传.txt,
李法,330,後漢書,第四十一章:杨李翟应霍爰徐列传,仕郡，征拜议郎，迁侍中。,data/raw/mirror/後漢書/列传/第四十一章-杨李翟应霍爰徐列传.txt,
李法,1262,後漢書,48,和帝【永元九年】，應賢良方正對策，除愽士，遷侍中、光祿大夫。,data/raw/後漢書/卷48.txt,
李法,1263,後漢書,48,仕郡，徵拜議郎，遷侍中。,data/raw/後漢書/卷48.txt,
陈球,344,後漢書,第四十九章:张王种陈列传,及进败，献帝即位，拜劭为侍中。,data/raw/mirror/後漢書/列传/第四十九章-张王种陈列传.txt,
陈球,1285,後漢書,56,及進敗，獻帝即位，拜劭為侍中。,data/raw/後漢書/卷56.txt,
王歙,352,後漢書,第四章:宗室四王三侯列传,更始立，歙从入关，封为元氏王，终为侍中。,data/raw/mirror/後漢書/列传/第四章-宗室四王三侯列传.txt,
王歙,1150,後漢書,14,更始立，歙從入關，封為元氏王，終為侍中。,data/raw/後漢書/卷14.txt,
顾雍,2,三國志,第七章:张顾诸葛步传,及登卒后，为侍中，拜羽林都督，平三典军事，迁扬武将军。,data/raw/mirror/三國志/吴书/第七章-张顾诸葛步传.txt,
顾雍,774,三國志,52,及登卒後，爲侍中，拜羽林都督，平三典軍事，遷揚武將軍。,data/raw/三國志/卷52.txt,
郑均,299,後漢書,第十七章:宣张二王杜郭吴承郑赵,十七年，拜侍中祭酒。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
郑均,300,後漢書,第十七章:宣张二王杜郭吴承郑赵,建和初，四府表荐，征拜议郎，侍讲禁内，再迁为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
郑均,303,後漢書,第十七章:宣张二王杜郭吴承郑赵,永平十七年，拜侍中祭酒。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
郑均,304,後漢書,第十七章:宣张二王杜郭吴承郑赵,建和初，四府表荐，征拜为议郎，侍讲宫中，再迁为侍中。,data/raw/mirror/後漢書/列传/第十七章-宣张二王杜郭吴承郑赵.txt,
郑均,1193,後漢書,27,十七年，拜侍中祭酒。,data/raw/後漢書/卷27.txt,
郑均,1194,後漢書,27,建和初，四府表薦，征拜議郎，侍講禁內，再遷為侍中。,data/raw/後漢書/卷27.txt,
任安,168,後漢書,第七十四章:儒林列传上,征拜议郎，稍迁侍中、弘农太守。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
任安,169,後漢書,第七十四章:儒林列传上,永平初，迁侍中祭酒。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
任安,170,後漢書,第七十四章:儒林列传上,帝善之，拜为侍中，数进见问得失。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
任安,1351,後漢書,79上,永平初，遷侍中祭酒。,data/raw/後漢書/卷79上.txt,
杨政,169,後漢書,第七十四章:儒林列传上,永平初，迁侍中祭酒。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
杨政,170,後漢書,第七十四章:儒林列传上,帝善之，拜为侍中，数进见问得失。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
杨政,1351,後漢書,79上,永平初，遷侍中祭酒。,data/raw/後漢書/卷79上.txt,
杨政,1352,後漢書,79上,帝善之，拜爲侍中，数进見問得失。,data/raw/後漢書/卷79上.txt,
宋登,174,後漢書,第七十四章:儒林列传上,顺帝以登明识礼乐，使持节临太学，奏定曲律，转拜侍中。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
宋登,175,後漢書,第七十四章:儒林列传上,擢拜侍中，典领秘书近署，甚见纳异。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
宋登,1356,後漢書,79上,顺帝以登明識禮乐，使持節臨太學，奏定曲律，轉拜侍中。,data/raw/後漢書/卷79上.txt,
宋登,1357,後漢書,79上,擢拜侍中，典領秘書近署，甚見纳异。,data/raw/後漢書/卷79上.txt,
李尤,166,後漢書,第七十六章:文苑列传上,永宁元年，太后又诏珍与B05A駼作建武已来名臣传，迁侍中、越骑校尉。,data/raw/mirror/後漢書/列传/第七十六章-文苑列传上.txt,
李尤,167,後漢書,第七十六章:文苑列传上,顺帝时，为侍中。,data/raw/mirror/後漢書/列传/第七十六章-文苑列传上.txt,
李尤,1373,後漢書,80上,{{YL|永-{寧}-元年}}，太-{後}-又詔珍與騊駼作建武已來名臣傳，遷侍中、越騎校尉。,data/raw/後漢書/卷80上.txt,
周泽,157,後漢書,第七十五章:儒林列传下,十八年，以病乞身，为侍中骑都尉，卒于官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
周泽,158,後漢書,第七十五章:儒林列传下,”十八年，拜侍中骑都尉。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
周泽,1364,後漢書,79下,十八年，以病乞身，為侍中騎都尉，卒於官。,data/raw/後漢書/卷79下.txt,
周泽,1365,後漢書,79下,」十八年，拜侍中騎都尉。,data/raw/後漢書/卷79下.txt,
周泽,1494,東觀漢記,017,憲嗣爵乃徵愷拜為郎稍遷侍中愷之入朝在位者莫¶,data/raw/東觀漢記/卷017.txt,
张玄,160,後漢書,第七十五章:儒林列传下,岁余复征，再迁侍中，卒于官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
张玄,1367,後漢書,79下,歲餘复徵，再遷侍中，卒於官。,data/raw/後漢書/卷79下.txt,
许慎,161,後漢書,第七十五章:儒林列传下,迁侍中，出为弘农太守，卒官。,data/raw/mirror/後漢書/列传/第七十五章-儒林列传下.txt,
许慎,1368,後漢書,79下,遷侍中，出為弘農太守，卒官。,data/raw/後漢書/卷79下.txt,
赵苞,164,後漢書,第七十八章:独行列传,征拜侍中，每朝廷大事，侃然正色，百官惮之。,data/raw/mirror/後漢書/列传/第七十八章-独行列传.txt,
赵苞,1377,後漢書,81,征拜侍中，每朝廷大事，侃然正色，百官惮之。,data/raw/後漢書/卷81.txt,
阴识,232,後漢書,第二十四章:樊宏阴识列传,迁侍中，以母忧辞归。,data/raw/mirror/後漢書/列传/第二十四章-樊宏阴识列传.txt,
阴识,233,後漢書,第二十四章:樊宏阴识列传,九年，迁侍中，赐爵关内侯。,data/raw/mirror/後漢書/列传/第二十四章-樊宏阴识列传.txt,
阴识,1205,後漢書,32,遷侍中，以母憂辭歸。,data/raw/後漢書/卷32.txt,
阴识,1206,後漢書,32,九年，遷侍中，賜爵關內侯。,data/raw/後漢書/卷32.txt,
陈俊,266,後漢書,第八章:吴盖陈臧列传,光武即位，以为侍中、骑都尉。,data/raw/mirror/後漢書/列传/第八章-吴盖陈臧列传.txt,
陈俊,1164,後漢書,18,光武即位，以為侍中、騎都尉。,data/raw/後漢書/卷18.txt,
淳于恭,182,後漢書,第三十一章:刘赵淳于江刘周赵列传,引见极日，访以政事，迁侍中骑都尉，礼待甚优。,data/raw/mirror/後漢書/列传/第三十一章-刘赵淳于江刘周赵列传.txt,
丁鸿,216,後漢書,第二十九章:桓荣丁鸿列传,顷之，拜侍中。,data/raw/mirror/後漢書/列传/第二十九章-桓荣丁鸿列传.txt,
桓郁,1238,後漢書,37,一二五五頁一行以侍中監虎賁中郎將按：刊誤謂漢無監虎賁官，蓋是「兼」字，與丁鴻同也。,data/raw/後漢書/卷37.txt,
桓郁,1488,東觀漢記,016,禮讓甚見親厚郁以永平十四年為議郎遷侍中上自¶,data/raw/東觀漢記/卷016.txt,
张兴,172,後漢書,第七十四章:儒林列传上,”帝即敕尚书解遵禁锢，拜凭虎贲中郎将，以侍中兼领之。,data/raw/mirror/後漢書/列传/第七十四章-儒林列传上.txt,
张兴,1352,後漢書,79上,帝善之，拜爲侍中，数进見問得失。,data/raw/後漢書/卷79上.txt,
张兴,1354,後漢書,79上,”帝即敕尚書解遵禁锢，拜憑虎贲中郎将，以侍中兼領之。,data/raw/後漢書/卷79上.txt,
贾复,177,後漢書,第七章:冯岑贾列传,少为侍中、虎贲中郎将，朝廷多称其能。,data/raw/mirror/後漢書/列传/第七章-冯岑贾列传.txt,
陈翔,268,後漢書,第六十一章:党锢列传,察孝廉，举高第，三迁侍中。,data/raw/mirror/後漢書/列传/第六十一章-党锢列传.txt,
孔昱,268,後漢書,第六十一章:党锢列传,察孝廉，举高第，三迁侍中。,data/raw/mirror/後漢書/列传/第六十一章-党锢列传.txt,
孔昱,1319,後漢書,67,」）察孝廉，舉高第，三遷侍中。,data/raw/後漢書/卷67.txt,
王莽,1708,漢書,099上,遷騎都尉光祿大夫侍中，宿衛謹敕，爵位益尊，節操愈謙。,data/raw/漢書/卷099上.txt,
华歆,88,三國志,第十三章:钟繇华歆王朗传,后以失爽意，徙侍中，出为魏郡太守。,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,
华歆,90,三國志,第十三章:钟繇华歆王朗传,歆至，拜议郎，参司空军事，入为尚书，转侍中，代荀彧为尚书令。,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,
华歆,662,三國志,13,後以失爽意，徙侍中，出爲魏郡太守。,data/raw/三國志/卷13.txt,
卫臻,68,三國志,第二十二章:桓二陈徐卫卢传,“帝遂以宣为左仆射，后加侍中光禄大夫。,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,
卫臻,70,三國志,第二十二章:桓二陈徐卫卢传,明帝即位，进封康乡侯，后转为右仆射，典选举，如前加侍中。,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,
卫臻,709,三國志,22,明帝即位，进封康鄉侯，後转爲右仆射，典選舉，如前加侍中。,data/raw/三國志/卷22.txt,
刘劭,55,三國志,第二十一章:王卫二刘傅传,文帝即王位，为侍中，赐爵关内侯。,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,
刘劭,695,三國志,21,文帝即王位，爲侍中，賜爵關內侯。,data/raw/三國志/卷21.txt,
陈矫,66,三國志,第二十二章:桓二陈徐卫卢传,后徵泰为尚书右仆射，典选举，加侍中光禄大夫。,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,
陈矫,67,三國志,第二十二章:桓二陈徐卫卢传,加侍中光禄大夫，迁司徒。,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,
钟繇,86,三國志,第十三章:钟繇华歆王朗传,拜御史中丞，迁侍中尚书仆射，并录前功封东武亭侯。,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,
钟繇,87,三國志,第十三章:钟繇华歆王朗传,乃表繇以侍中守司隶校尉，持节督关中诸军，委之以后事，特使不拘科制。,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,
